,prompt,region,object,country,img_id
45698,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45698
45699,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45699
45700,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45700
45701,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45701
45702,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45702
45703,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45703
45704,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45704
45705,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45705
45706,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45706
45707,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45707
45708,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45708
45709,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45709
45710,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45710
45711,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45711
45712,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45712
45713,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45713
45714,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45714
45715,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45715
45716,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45716
45717,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45717
45718,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45718
45719,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45719
45720,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45720
45721,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45721
45722,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45722
45723,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45723
45724,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45724
45725,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45725
45726,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45726
45727,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45727
45728,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45728
45729,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45729
45730,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45730
45731,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45731
45732,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45732
45733,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45733
45734,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45734
45735,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45735
45736,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45736
45737,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45737
45738,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45738
45739,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45739
45740,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45740
45741,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45741
45742,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45742
45743,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45743
45744,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45744
45745,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45745
45746,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45746
45747,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45747
45748,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45748
45749,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45749
45750,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45750
45751,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45751
45752,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45752
45753,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45753
45754,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45754
45755,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45755
45756,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45756
45757,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45757
45758,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45758
45759,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45759
45760,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45760
45761,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45761
45762,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45762
45763,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45763
45764,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45764
45765,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45765
45766,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45766
45767,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45767
45768,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45768
45769,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45769
45770,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45770
45771,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45771
45772,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45772
45773,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45773
45774,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45774
45775,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45775
45776,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45776
45777,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45777
45778,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45778
45779,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45779
45780,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45780
45781,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45781
45782,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45782
45783,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45783
45784,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45784
45785,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45785
45786,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45786
45787,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45787
45788,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45788
45789,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45789
45790,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45790
45791,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45791
45792,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45792
45793,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45793
45794,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45794
45795,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45795
45796,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45796
45797,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45797
45798,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45798
45799,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45799
45800,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45800
45801,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45801
45802,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45802
45803,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45803
45804,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45804
45805,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45805
45806,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45806
45807,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45807
45808,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45808
45809,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45809
45810,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45810
45811,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45811
45812,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45812
45813,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45813
45814,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45814
45815,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45815
45816,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45816
45817,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45817
45818,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45818
45819,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45819
45820,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45820
45821,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45821
45822,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45822
45823,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45823
45824,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45824
45825,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45825
45826,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45826
45827,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45827
45828,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45828
45829,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45829
45830,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45830
45831,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45831
45832,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45832
45833,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45833
45834,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45834
45835,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45835
45836,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45836
45837,wheelbarrow in the Philippines,Southeast Asia,wheelbarrow,the Philippines,45837
45838,wheelbarrow in Thailand,Southeast Asia,wheelbarrow,Thailand,45838
45839,wheelbarrow in Indonesia,Southeast Asia,wheelbarrow,Indonesia,45839
45840,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45840
45841,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45841
45842,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45842
45843,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45843
45844,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45844
45845,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45845
45846,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45846
45847,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45847
45848,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45848
45849,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45849
45850,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45850
45851,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45851
45852,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45852
45853,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45853
45854,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45854
45855,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45855
45856,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45856
45857,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45857
45858,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45858
45859,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45859
45860,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45860
45861,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45861
45862,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45862
45863,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45863
45864,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45864
45865,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45865
45866,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45866
45867,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45867
45868,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45868
45869,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45869
45870,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45870
45871,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45871
45872,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45872
45873,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45873
45874,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45874
45875,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45875
45876,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45876
45877,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45877
45878,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45878
45879,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45879
45880,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45880
45881,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45881
45882,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45882
45883,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45883
45884,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45884
45885,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45885
45886,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45886
45887,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45887
45888,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45888
45889,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45889
45890,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45890
45891,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45891
45892,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45892
45893,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45893
45894,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45894
45895,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45895
45896,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45896
45897,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45897
45898,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45898
45899,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45899
45900,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45900
45901,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45901
45902,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45902
45903,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45903
45904,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45904
45905,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45905
45906,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45906
45907,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45907
45908,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45908
45909,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45909
45910,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45910
45911,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45911
45912,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45912
45913,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45913
45914,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45914
45915,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45915
45916,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45916
45917,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45917
45918,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45918
45919,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45919
45920,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45920
45921,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45921
45922,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45922
45923,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45923
45924,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45924
45925,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45925
45926,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45926
45927,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45927
45928,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45928
45929,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45929
45930,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45930
45931,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45931
45932,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45932
45933,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45933
45934,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45934
45935,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45935
45936,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45936
45937,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45937
45938,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45938
45939,wheelbarrow in Turkey,West Asia,wheelbarrow,Turkey,45939
45940,wheelbarrow in the United Arab Emirates,West Asia,wheelbarrow,the United Arab Emirates,45940
45941,wheelbarrow in Saudi Arabia,West Asia,wheelbarrow,Saudi Arabia,45941
